X,CH1,CH2,
Second,Volt,Volt,
4.11e-04,-2.60e+00,-2.72e-02,
4.11e-04,-2.80e+00,-2.72e-02,
4.11e-04,-2.80e+00,-2.64e-02,
4.11e-04,-2.80e+00,-2.72e-02,
4.12e-04,-3.00e+00,-2.64e-02,
4.12e-04,-3.00e+00,-2.96e-02,
4.12e-04,-3.00e+00,-2.24e-02,
4.12e-04,-3.00e+00,-2.88e-02,
4.12e-04,-3.20e+00,-2.56e-02,
4.13e-04,-3.20e+00,-2.32e-02,
4.13e-04,-3.20e+00,-2.88e-02,
4.13e-04,-3.40e+00,-2.40e-02,
4.13e-04,-3.40e+00,-2.64e-02,
4.13e-04,-3.60e+00,-2.72e-02,
4.14e-04,-3.40e+00,-2.40e-02,
4.14e-04,-3.60e+00,-2.64e-02,
4.14e-04,-3.60e+00,-2.56e-02,
4.14e-04,-3.60e+00,-2.56e-02,
4.14e-04,-3.60e+00,-2.56e-02,
4.15e-04,-3.60e+00,-2.40e-02,
4.15e-04,-3.80e+00,-2.56e-02,
4.15e-04,-3.80e+00,-2.56e-02,
4.15e-04,-3.80e+00,-2.64e-02,
4.15e-04,-3.80e+00,-2.64e-02,
4.16e-04,-4.00e+00,-2.48e-02,
4.16e-04,-4.00e+00,-2.48e-02,
4.16e-04,-3.80e+00,-2.48e-02,
4.16e-04,-4.00e+00,-2.40e-02,
4.16e-04,-4.00e+00,-2.40e-02,
4.17e-04,-4.20e+00,-2.56e-02,
4.17e-04,-4.20e+00,-2.48e-02,
4.17e-04,-4.20e+00,-2.48e-02,
4.17e-04,-4.20e+00,-2.56e-02,
4.17e-04,-4.20e+00,-2.56e-02,
4.18e-04,-4.20e+00,-2.40e-02,
4.18e-04,-4.40e+00,-2.40e-02,
4.18e-04,-4.40e+00,-2.48e-02,
4.18e-04,-4.40e+00,-2.40e-02,
4.18e-04,-4.40e+00,-2.48e-02,
4.19e-04,-4.60e+00,-2.40e-02,
4.19e-04,-4.60e+00,-2.32e-02,
4.19e-04,-4.40e+00,-2.32e-02,
4.19e-04,-4.60e+00,-2.40e-02,
4.19e-04,-4.60e+00,-2.40e-02,
4.20e-04,-4.60e+00,-2.48e-02,
4.20e-04,-4.60e+00,-2.48e-02,
4.20e-04,-4.80e+00,-2.32e-02,
4.20e-04,-4.80e+00,-2.40e-02,
4.20e-04,-4.80e+00,-2.40e-02,
4.21e-04,-4.80e+00,-2.32e-02,
4.21e-04,-4.80e+00,-2.32e-02,
4.21e-04,-4.80e+00,-2.40e-02,
4.21e-04,-4.80e+00,-2.40e-02,
4.21e-04,-4.80e+00,-2.32e-02,
4.22e-04,-5.00e+00,-2.32e-02,
4.22e-04,-5.00e+00,-2.40e-02,
4.22e-04,-4.80e+00,-2.40e-02,
4.22e-04,-5.00e+00,-2.32e-02,
4.22e-04,-5.00e+00,-2.32e-02,
4.23e-04,-5.00e+00,-2.48e-02,
4.23e-04,-5.00e+00,-2.56e-02,
4.23e-04,-5.00e+00,-2.56e-02,
4.23e-04,-5.00e+00,-2.40e-02,
4.23e-04,-5.00e+00,-2.24e-02,
4.24e-04,-5.00e+00,-2.32e-02,
4.24e-04,-5.00e+00,-2.24e-02,
4.24e-04,-5.20e+00,-2.32e-02,
4.24e-04,-5.20e+00,-2.40e-02,
4.24e-04,-5.20e+00,-2.40e-02,
4.25e-04,-5.20e+00,-2.40e-02,
4.25e-04,-5.00e+00,-2.40e-02,
4.25e-04,-5.20e+00,-2.40e-02,
4.25e-04,-5.20e+00,-2.48e-02,
4.25e-04,-5.20e+00,-2.40e-02,
4.26e-04,-5.20e+00,-2.40e-02,
4.26e-04,-5.20e+00,-2.40e-02,
4.26e-04,-5.20e+00,-2.40e-02,
4.26e-04,-5.00e+00,-2.32e-02,
4.26e-04,-5.00e+00,-2.40e-02,
4.27e-04,-5.20e+00,-2.40e-02,
4.27e-04,-5.00e+00,-2.32e-02,
4.27e-04,-5.00e+00,-2.32e-02,
4.27e-04,-5.20e+00,-2.40e-02,
4.27e-04,-5.00e+00,-2.56e-02,
4.28e-04,-5.00e+00,-2.08e-02,
4.28e-04,-5.00e+00,-2.56e-02,
4.28e-04,-5.00e+00,-2.32e-02,
4.28e-04,-5.00e+00,-2.32e-02,
4.28e-04,-5.00e+00,-2.64e-02,
4.29e-04,-5.00e+00,-2.40e-02,
4.29e-04,-5.00e+00,-2.40e-02,
4.29e-04,-5.00e+00,-2.48e-02,
4.29e-04,-5.00e+00,-2.48e-02,
4.29e-04,-4.80e+00,-2.40e-02,
4.30e-04,-4.80e+00,-2.40e-02,
4.30e-04,-4.80e+00,-2.40e-02,
4.30e-04,-4.80e+00,-2.56e-02,
4.30e-04,-4.80e+00,-2.48e-02,
4.30e-04,-4.80e+00,-2.56e-02,
4.31e-04,-4.80e+00,-2.72e-02,
4.31e-04,-4.80e+00,-2.56e-02,
4.31e-04,-4.60e+00,-2.40e-02,
4.31e-04,-4.60e+00,-2.56e-02,
4.31e-04,-4.80e+00,-2.40e-02,
4.32e-04,-4.80e+00,-2.40e-02,
4.32e-04,-4.60e+00,-2.56e-02,
4.32e-04,-4.60e+00,-2.48e-02,
4.32e-04,-4.60e+00,-2.56e-02,
4.32e-04,-4.60e+00,-2.56e-02,
4.33e-04,-4.60e+00,-2.56e-02,
4.33e-04,-4.60e+00,-2.56e-02,
4.33e-04,-4.40e+00,-2.64e-02,
4.33e-04,-4.40e+00,-2.64e-02,
4.33e-04,-4.40e+00,-2.00e-02,
4.34e-04,-4.40e+00,-3.04e-02,
4.34e-04,-4.20e+00,-3.04e-02,
4.34e-04,-4.40e+00,-2.56e-02,
4.34e-04,-4.20e+00,-2.88e-02,
4.34e-04,-4.20e+00,-2.56e-02,
4.35e-04,-4.20e+00,-2.72e-02,
4.35e-04,-4.20e+00,-2.40e-02,
4.35e-04,-4.00e+00,-2.80e-02,
4.35e-04,-4.00e+00,-2.64e-02,
4.35e-04,-4.00e+00,-2.72e-02,
4.36e-04,-4.00e+00,-2.72e-02,
4.36e-04,-3.80e+00,-3.04e-02,
4.36e-04,-4.00e+00,-2.64e-02,
4.36e-04,-3.80e+00,-2.56e-02,
4.36e-04,-3.80e+00,-2.80e-02,
4.37e-04,-3.60e+00,-2.64e-02,
4.37e-04,-3.60e+00,-2.88e-02,
4.37e-04,-3.60e+00,-2.88e-02,
4.37e-04,-3.60e+00,-2.72e-02,
4.37e-04,-3.60e+00,-2.88e-02,
4.38e-04,-3.40e+00,-2.88e-02,
4.38e-04,-3.40e+00,-2.80e-02,
4.38e-04,-3.40e+00,-3.04e-02,
4.38e-04,-3.40e+00,-3.04e-02,
4.38e-04,-3.40e+00,-2.88e-02,
4.39e-04,-3.20e+00,-2.88e-02,
4.39e-04,-3.00e+00,-2.88e-02,
4.39e-04,-3.20e+00,-2.88e-02,
4.39e-04,-3.00e+00,-2.72e-02,
4.39e-04,-3.00e+00,-2.88e-02,
4.40e-04,-3.00e+00,-2.96e-02,
4.40e-04,-2.80e+00,-2.96e-02,
4.40e-04,-2.80e+00,-2.96e-02,
4.40e-04,-2.80e+00,-3.04e-02,
4.40e-04,-2.60e+00,-3.04e-02,
4.41e-04,-2.60e+00,-3.04e-02,
4.41e-04,-2.60e+00,-3.04e-02,
4.41e-04,-2.60e+00,-3.04e-02,
4.41e-04,-2.40e+00,-3.04e-02,
4.41e-04,-2.60e+00,-2.96e-02,
4.42e-04,-2.40e+00,-3.04e-02,
4.42e-04,-2.40e+00,-3.04e-02,
4.42e-04,-2.20e+00,-3.12e-02,
4.42e-04,-2.20e+00,-3.20e-02,
4.42e-04,-2.20e+00,-3.12e-02,
4.43e-04,-2.00e+00,-3.36e-02,
4.43e-04,-2.00e+00,-3.28e-02,
4.43e-04,-1.80e+00,-3.12e-02,
4.43e-04,-1.80e+00,-2.72e-02,
4.43e-04,-1.80e+00,-3.20e-02,
4.44e-04,-1.80e+00,-3.20e-02,
4.44e-04,-1.60e+00,-3.20e-02,
4.44e-04,-1.60e+00,-3.36e-02,
4.44e-04,-1.60e+00,-3.36e-02,
4.44e-04,-1.40e+00,-3.20e-02,
4.45e-04,-1.40e+00,-3.36e-02,
4.45e-04,-1.40e+00,-3.44e-02,
4.45e-04,-1.40e+00,-3.36e-02,
4.45e-04,-1.20e+00,-3.36e-02,
4.45e-04,-1.20e+00,-3.28e-02,
4.46e-04,-1.20e+00,-3.36e-02,
4.46e-04,-1.00e+00,-3.60e-02,
4.46e-04,-8.00e-01,-3.44e-02,
4.46e-04,-8.00e-01,-3.36e-02,
4.46e-04,-8.00e-01,-3.36e-02,
4.47e-04,-8.00e-01,-3.20e-02,
4.47e-04,-8.00e-01,-3.36e-02,
4.47e-04,-6.00e-01,-3.44e-02,
4.47e-04,-6.00e-01,-3.52e-02,
4.47e-04,-4.00e-01,-3.52e-02,
4.48e-04,-4.00e-01,-3.44e-02,
4.48e-04,-4.00e-01,-3.52e-02,
4.48e-04,-2.00e-01,-3.60e-02,
4.48e-04,-2.00e-01,-3.52e-02,
4.48e-04,-2.00e-01,-3.52e-02,
4.49e-04,0.00e+00,-3.52e-02,
4.49e-04,0.00e+00,-3.52e-02,
4.49e-04,2.00e-01,-3.68e-02,
4.49e-04,2.00e-01,-3.52e-02,
4.49e-04,2.00e-01,-3.60e-02,
4.50e-04,2.00e-01,-3.52e-02,
4.50e-04,4.00e-01,-3.60e-02,
4.50e-04,4.00e-01,-3.68e-02,
4.50e-04,4.00e-01,-3.68e-02,
4.50e-04,6.00e-01,-3.76e-02,
4.51e-04,6.00e-01,-3.76e-02,
4.51e-04,6.00e-01,-3.84e-02,
4.51e-04,8.00e-01,-3.76e-02,
4.51e-04,8.00e-01,-3.68e-02,
4.51e-04,8.00e-01,-3.68e-02,
4.52e-04,1.00e+00,-3.68e-02,
4.52e-04,1.20e+00,-3.76e-02,
4.52e-04,1.20e+00,-3.68e-02,
4.52e-04,1.20e+00,-3.68e-02,
4.52e-04,1.40e+00,-3.84e-02,
4.53e-04,1.20e+00,-3.92e-02,
4.53e-04,1.40e+00,-3.84e-02,
4.53e-04,1.40e+00,-3.92e-02,
4.53e-04,1.80e+00,-3.92e-02,
4.53e-04,1.60e+00,-4.08e-02,
4.54e-04,1.60e+00,-4.00e-02,
4.54e-04,1.60e+00,-4.00e-02,
4.54e-04,1.80e+00,-3.92e-02,
4.54e-04,1.80e+00,-3.84e-02,
4.54e-04,1.80e+00,-3.84e-02,
4.55e-04,2.00e+00,-4.00e-02,
4.55e-04,2.00e+00,-4.00e-02,
4.55e-04,2.00e+00,-4.00e-02,
4.55e-04,2.00e+00,-4.08e-02,
4.55e-04,2.20e+00,-4.08e-02,
4.56e-04,2.20e+00,-4.00e-02,
4.56e-04,2.40e+00,-4.08e-02,
4.56e-04,2.40e+00,-4.00e-02,
4.56e-04,2.40e+00,-4.00e-02,
4.56e-04,2.60e+00,-4.08e-02,
4.57e-04,2.40e+00,-4.16e-02,
4.57e-04,2.60e+00,-4.08e-02,
4.57e-04,2.60e+00,-4.08e-02,
4.57e-04,2.60e+00,-4.16e-02,
4.57e-04,3.00e+00,-4.16e-02,
4.58e-04,3.00e+00,-4.08e-02,
4.58e-04,3.20e+00,-4.16e-02,
4.58e-04,3.20e+00,-4.08e-02,
4.58e-04,3.00e+00,-3.68e-02,
4.58e-04,3.20e+00,-4.40e-02,
4.59e-04,3.40e+00,-4.32e-02,
4.59e-04,3.20e+00,-4.08e-02,
4.59e-04,3.40e+00,-4.40e-02,
4.59e-04,3.40e+00,-4.08e-02,
4.59e-04,3.40e+00,-4.08e-02,
4.60e-04,3.40e+00,-4.16e-02,
4.60e-04,3.60e+00,-4.16e-02,
4.60e-04,3.60e+00,-4.16e-02,
4.60e-04,3.60e+00,-4.16e-02,
4.60e-04,3.60e+00,-4.24e-02,
4.61e-04,3.80e+00,-4.32e-02,
4.61e-04,3.80e+00,-4.32e-02,
4.61e-04,3.80e+00,-4.48e-02,
4.61e-04,3.80e+00,-4.32e-02,
4.61e-04,3.80e+00,-4.24e-02,
4.62e-04,3.80e+00,-4.16e-02,
4.62e-04,4.00e+00,-4.16e-02,
4.62e-04,4.00e+00,-4.16e-02,
4.62e-04,4.00e+00,-4.32e-02,
4.62e-04,4.00e+00,-4.32e-02,
4.63e-04,4.20e+00,-4.32e-02,
4.63e-04,4.20e+00,-4.32e-02,
4.63e-04,4.20e+00,-4.32e-02,
4.63e-04,4.00e+00,-4.24e-02,
4.63e-04,4.20e+00,-4.16e-02,
4.64e-04,4.20e+00,-4.32e-02,
4.64e-04,4.40e+00,-4.24e-02,
4.64e-04,4.40e+00,-4.32e-02,
4.64e-04,4.40e+00,-4.32e-02,
4.64e-04,4.40e+00,-4.40e-02,
4.65e-04,4.40e+00,-4.24e-02,
4.65e-04,4.40e+00,-4.32e-02,
4.65e-04,4.60e+00,-4.40e-02,
4.65e-04,4.60e+00,-4.32e-02,
4.65e-04,4.60e+00,-4.40e-02,
4.66e-04,4.60e+00,-4.32e-02,
4.66e-04,4.60e+00,-4.32e-02,
4.66e-04,4.60e+00,-4.32e-02,
4.66e-04,4.60e+00,-4.32e-02,
4.66e-04,4.60e+00,-4.40e-02,
4.67e-04,4.60e+00,-4.40e-02,
4.67e-04,4.60e+00,-4.24e-02,
4.67e-04,4.80e+00,-4.40e-02,
4.67e-04,4.80e+00,-4.32e-02,
4.67e-04,4.80e+00,-4.32e-02,
4.68e-04,4.80e+00,-4.32e-02,
4.68e-04,4.80e+00,-4.32e-02,
4.68e-04,4.80e+00,-4.48e-02,
4.68e-04,4.80e+00,-4.48e-02,
4.68e-04,4.80e+00,-4.48e-02,
4.69e-04,5.00e+00,-4.56e-02,
4.69e-04,5.00e+00,-4.40e-02,
4.69e-04,4.80e+00,-4.32e-02,
4.69e-04,5.00e+00,-4.32e-02,
4.69e-04,4.80e+00,-4.24e-02,
4.70e-04,4.80e+00,-4.32e-02,
4.70e-04,4.80e+00,-4.32e-02,
4.70e-04,4.80e+00,-4.32e-02,
4.70e-04,5.00e+00,-4.40e-02,
4.70e-04,4.80e+00,-4.40e-02,
4.71e-04,4.80e+00,-4.40e-02,
4.71e-04,5.00e+00,-4.32e-02,
4.71e-04,5.00e+00,-4.32e-02,
4.71e-04,4.80e+00,-4.32e-02,
4.71e-04,4.80e+00,-4.32e-02,
4.72e-04,4.80e+00,-4.32e-02,
4.72e-04,5.00e+00,-4.32e-02,
4.72e-04,4.80e+00,-4.32e-02,
4.72e-04,4.80e+00,-4.32e-02,
4.72e-04,4.80e+00,-4.32e-02,
4.73e-04,5.00e+00,-4.32e-02,
4.73e-04,4.80e+00,-4.32e-02,
4.73e-04,4.80e+00,-4.32e-02,
4.73e-04,4.80e+00,-4.32e-02,
4.73e-04,4.80e+00,-4.32e-02,
4.74e-04,4.80e+00,-4.64e-02,
4.74e-04,4.60e+00,-4.00e-02,
4.74e-04,4.60e+00,-4.16e-02,
4.74e-04,4.80e+00,-4.32e-02,
4.74e-04,4.80e+00,-3.92e-02,
4.75e-04,4.80e+00,-4.64e-02,
4.75e-04,4.60e+00,-4.16e-02,
4.75e-04,4.60e+00,-4.24e-02,
4.75e-04,4.60e+00,-4.32e-02,
4.75e-04,4.60e+00,-4.08e-02,
4.76e-04,4.60e+00,-4.32e-02,
4.76e-04,4.60e+00,-4.32e-02,
4.76e-04,4.60e+00,-4.32e-02,
4.76e-04,4.40e+00,-4.32e-02,
4.76e-04,4.40e+00,-4.16e-02,
4.77e-04,4.40e+00,-4.24e-02,
4.77e-04,4.40e+00,-4.24e-02,
4.77e-04,4.40e+00,-4.08e-02,
4.77e-04,4.40e+00,-4.00e-02,
4.77e-04,4.40e+00,-4.00e-02,
4.78e-04,4.40e+00,-4.16e-02,
4.78e-04,4.40e+00,-4.16e-02,
4.78e-04,4.20e+00,-4.16e-02,
4.78e-04,4.20e+00,-4.16e-02,
4.78e-04,4.20e+00,-4.16e-02,
4.79e-04,4.00e+00,-4.16e-02,
4.79e-04,4.00e+00,-4.00e-02,
4.79e-04,4.00e+00,-4.16e-02,
4.79e-04,4.00e+00,-4.08e-02,
4.79e-04,4.00e+00,-4.00e-02,
4.80e-04,3.80e+00,-4.00e-02,
4.80e-04,4.00e+00,-4.08e-02,
4.80e-04,3.80e+00,-4.00e-02,
4.80e-04,3.80e+00,-4.00e-02,
4.80e-04,3.80e+00,-4.00e-02,
4.81e-04,3.60e+00,-3.84e-02,
4.81e-04,3.60e+00,-4.08e-02,
4.81e-04,3.60e+00,-4.00e-02,
4.81e-04,3.60e+00,-4.08e-02,
4.81e-04,3.60e+00,-3.92e-02,
4.82e-04,3.40e+00,-4.00e-02,
4.82e-04,3.60e+00,-4.00e-02,
4.82e-04,3.40e+00,-4.00e-02,
4.82e-04,3.40e+00,-4.00e-02,
4.82e-04,3.20e+00,-3.92e-02,
4.83e-04,3.40e+00,-3.84e-02,
4.83e-04,3.20e+00,-3.92e-02,
4.83e-04,3.00e+00,-3.84e-02,
4.83e-04,3.00e+00,-3.68e-02,
4.83e-04,3.00e+00,-3.92e-02,
4.84e-04,3.00e+00,-3.84e-02,
4.84e-04,2.60e+00,-4.08e-02,
4.84e-04,2.60e+00,-4.00e-02,
4.84e-04,2.60e+00,-4.56e-02,
4.84e-04,2.60e+00,-3.60e-02,
4.85e-04,2.60e+00,-3.28e-02,
4.85e-04,2.40e+00,-3.60e-02,
4.85e-04,2.40e+00,-3.44e-02,
4.85e-04,2.20e+00,-3.60e-02,
4.85e-04,2.20e+00,-3.92e-02,
4.86e-04,2.20e+00,-3.92e-02,
4.86e-04,2.20e+00,-3.60e-02,
4.86e-04,2.20e+00,-3.84e-02,
4.86e-04,2.00e+00,-3.68e-02,
4.86e-04,2.00e+00,-3.52e-02,
4.87e-04,1.80e+00,-3.68e-02,
4.87e-04,1.80e+00,-3.52e-02,
4.87e-04,1.80e+00,-3.60e-02,
4.87e-04,1.80e+00,-3.60e-02,
4.87e-04,1.60e+00,-3.60e-02,
4.88e-04,1.60e+00,-3.68e-02,
4.88e-04,1.40e+00,-3.52e-02,
4.88e-04,1.40e+00,-3.52e-02,
4.88e-04,1.40e+00,-3.52e-02,
4.88e-04,1.40e+00,-3.52e-02,
4.89e-04,1.20e+00,-3.52e-02,
4.89e-04,1.20e+00,-3.36e-02,
4.89e-04,1.20e+00,-3.52e-02,
4.89e-04,1.00e+00,-3.84e-02,
4.89e-04,1.00e+00,-3.36e-02,
4.90e-04,8.00e-01,-3.44e-02,
4.90e-04,1.00e+00,-3.60e-02,
4.90e-04,8.00e-01,-3.20e-02,
4.90e-04,8.00e-01,-3.52e-02,
4.90e-04,6.00e-01,-3.28e-02,
4.91e-04,6.00e-01,-3.36e-02,
4.91e-04,6.00e-01,-3.44e-02,
4.91e-04,6.00e-01,-3.28e-02,
4.91e-04,4.00e-01,-3.20e-02,
4.91e-04,4.00e-01,-3.44e-02,
4.92e-04,4.00e-01,-3.36e-02,
4.92e-04,4.00e-01,-3.36e-02,
4.92e-04,2.00e-01,-3.36e-02,
4.92e-04,0.00e+00,-3.28e-02,
4.92e-04,0.00e+00,-3.20e-02,
4.93e-04,0.00e+00,-3.28e-02,
4.93e-04,-2.00e-01,-3.12e-02,
4.93e-04,-2.00e-01,-3.20e-02,
4.93e-04,-2.00e-01,-3.20e-02,
4.93e-04,-4.00e-01,-3.20e-02,
4.94e-04,-4.00e-01,-3.12e-02,
4.94e-04,-6.00e-01,-3.20e-02,
4.94e-04,-6.00e-01,-3.20e-02,
4.94e-04,-6.00e-01,-3.20e-02,
4.94e-04,-6.00e-01,-3.04e-02,
4.95e-04,-8.00e-01,-3.04e-02,
4.95e-04,-8.00e-01,-3.12e-02,
4.95e-04,-8.00e-01,-3.04e-02,
4.95e-04,-1.00e+00,-3.04e-02,
4.95e-04,-1.00e+00,-3.04e-02,
4.96e-04,-1.00e+00,-3.12e-02,
4.96e-04,-1.20e+00,-2.96e-02,
4.96e-04,-1.40e+00,-3.04e-02,
4.96e-04,-1.20e+00,-3.04e-02,
4.96e-04,-1.40e+00,-2.88e-02,
4.97e-04,-1.40e+00,-2.96e-02,
4.97e-04,-1.40e+00,-2.96e-02,
4.97e-04,-1.60e+00,-2.88e-02,
4.97e-04,-1.60e+00,-2.88e-02,
4.97e-04,-1.80e+00,-2.88e-02,
4.98e-04,-1.80e+00,-2.88e-02,
4.98e-04,-1.80e+00,-2.96e-02,
4.98e-04,-1.80e+00,-2.80e-02,
4.98e-04,-2.00e+00,-2.88e-02,
4.98e-04,-2.00e+00,-2.88e-02,
4.99e-04,-2.00e+00,-2.64e-02,
4.99e-04,-2.20e+00,-2.72e-02,
4.99e-04,-2.20e+00,-2.96e-02,
4.99e-04,-2.20e+00,-3.04e-02,
4.99e-04,-2.40e+00,-2.88e-02,
5.00e-04,-2.20e+00,-2.72e-02,
5.00e-04,-2.60e+00,-2.72e-02,
5.00e-04,-2.60e+00,-2.72e-02,
5.00e-04,-2.60e+00,-2.64e-02,
5.00e-04,-2.60e+00,-2.72e-02,
5.01e-04,-2.80e+00,-2.72e-02,
5.01e-04,-2.60e+00,-2.72e-02,
5.01e-04,-2.80e+00,-2.64e-02,
5.01e-04,-2.80e+00,-2.72e-02,
5.01e-04,-3.00e+00,-2.72e-02,
5.02e-04,-3.00e+00,-2.72e-02,
5.02e-04,-3.00e+00,-2.64e-02,
5.02e-04,-3.00e+00,-2.72e-02,
5.02e-04,-3.20e+00,-2.64e-02,
5.02e-04,-3.20e+00,-2.56e-02,
5.03e-04,-3.20e+00,-2.56e-02,
5.03e-04,-3.20e+00,-2.56e-02,
5.03e-04,-3.40e+00,-2.56e-02,
5.03e-04,-3.40e+00,-2.56e-02,
5.03e-04,-3.40e+00,-2.56e-02,
5.04e-04,-3.60e+00,-2.56e-02,
5.04e-04,-3.40e+00,-2.56e-02,
5.04e-04,-3.60e+00,-2.56e-02,
5.04e-04,-3.60e+00,-2.56e-02,
5.04e-04,-3.80e+00,-2.80e-02,
5.05e-04,-3.80e+00,-2.40e-02,
5.05e-04,-3.80e+00,-2.72e-02,
5.05e-04,-3.80e+00,-2.32e-02,
5.05e-04,-4.00e+00,-2.40e-02,
5.05e-04,-4.00e+00,-2.64e-02,
5.06e-04,-4.00e+00,-2.24e-02,
5.06e-04,-4.00e+00,-2.64e-02,
5.06e-04,-4.00e+00,-2.56e-02,
5.06e-04,-4.20e+00,-2.24e-02,
5.06e-04,-4.20e+00,-2.40e-02,
5.07e-04,-4.20e+00,-2.56e-02,
5.07e-04,-4.20e+00,-2.64e-02,
5.07e-04,-4.20e+00,-2.56e-02,
5.07e-04,-4.40e+00,-2.40e-02,
5.07e-04,-4.40e+00,-2.56e-02,
5.08e-04,-4.40e+00,-2.56e-02,
5.08e-04,-4.40e+00,-2.40e-02,
5.08e-04,-4.40e+00,-2.40e-02,
5.08e-04,-4.40e+00,-2.40e-02,
5.08e-04,-4.60e+00,-2.40e-02,
5.09e-04,-4.40e+00,-2.56e-02,
5.09e-04,-4.60e+00,-2.40e-02,
5.09e-04,-4.60e+00,-2.40e-02,
5.09e-04,-4.80e+00,-2.40e-02,
5.09e-04,-4.80e+00,-2.40e-02,
5.10e-04,-4.60e+00,-2.48e-02,
5.10e-04,-4.80e+00,-2.40e-02,
5.10e-04,-4.80e+00,-2.40e-02,
5.10e-04,-4.80e+00,-2.40e-02,
5.10e-04,-4.80e+00,-2.40e-02,
5.11e-04,-4.80e+00,-2.40e-02,
5.11e-04,-4.80e+00,-2.48e-02,
5.11e-04,-4.80e+00,-2.40e-02,
5.11e-04,-5.00e+00,-2.24e-02,
5.11e-04,-5.00e+00,-2.24e-02,
5.12e-04,-5.00e+00,-2.32e-02,
5.12e-04,-5.00e+00,-2.48e-02,
5.12e-04,-5.00e+00,-2.40e-02,
5.12e-04,-5.00e+00,-2.56e-02,
5.12e-04,-5.00e+00,-2.48e-02,
5.13e-04,-5.00e+00,-2.40e-02,
5.13e-04,-5.00e+00,-2.40e-02,
5.13e-04,-5.00e+00,-2.40e-02,
5.13e-04,-5.00e+00,-2.40e-02,
5.13e-04,-5.00e+00,-2.32e-02,
5.14e-04,-5.00e+00,-2.40e-02,
5.14e-04,-5.00e+00,-2.24e-02,
5.14e-04,-5.00e+00,-2.24e-02,
5.14e-04,-5.20e+00,-2.32e-02,
5.14e-04,-5.20e+00,-2.24e-02,
5.15e-04,-5.20e+00,-2.40e-02,
5.15e-04,-5.00e+00,-2.56e-02,
5.15e-04,-5.00e+00,-2.48e-02,
5.15e-04,-5.20e+00,-2.40e-02,
5.15e-04,-5.20e+00,-2.40e-02,
5.16e-04,-5.20e+00,-2.40e-02,
5.16e-04,-5.00e+00,-2.32e-02,
5.16e-04,-5.20e+00,-2.40e-02,
5.16e-04,-5.20e+00,-2.40e-02,
5.16e-04,-5.00e+00,-2.40e-02,
5.17e-04,-5.20e+00,-2.40e-02,
5.17e-04,-5.00e+00,-2.40e-02,
5.17e-04,-5.00e+00,-2.48e-02,
5.17e-04,-5.00e+00,-2.40e-02,
5.17e-04,-5.00e+00,-2.40e-02,
5.18e-04,-5.00e+00,-2.48e-02,
5.18e-04,-5.00e+00,-2.40e-02,
5.18e-04,-5.00e+00,-2.40e-02,
5.18e-04,-5.00e+00,-2.40e-02,
5.18e-04,-5.00e+00,-2.48e-02,
5.19e-04,-5.00e+00,-2.40e-02,
5.19e-04,-5.00e+00,-2.48e-02,
5.19e-04,-5.00e+00,-2.48e-02,
5.19e-04,-5.00e+00,-2.56e-02,
5.19e-04,-4.80e+00,-2.48e-02,
5.20e-04,-4.80e+00,-2.48e-02,
5.20e-04,-5.00e+00,-2.48e-02,
5.20e-04,-4.80e+00,-2.32e-02,
5.20e-04,-4.80e+00,-2.32e-02,
5.20e-04,-4.80e+00,-2.72e-02,
5.21e-04,-4.80e+00,-2.40e-02,
5.21e-04,-4.80e+00,-2.64e-02,
5.21e-04,-4.80e+00,-2.56e-02,
5.21e-04,-4.80e+00,-2.40e-02,
5.21e-04,-4.80e+00,-2.56e-02,
5.22e-04,-4.60e+00,-2.32e-02,
5.22e-04,-4.60e+00,-2.48e-02,
5.22e-04,-4.60e+00,-2.48e-02,
5.22e-04,-4.60e+00,-2.64e-02,
5.22e-04,-4.60e+00,-2.64e-02,
5.23e-04,-4.60e+00,-2.72e-02,
5.23e-04,-4.40e+00,-2.64e-02,
5.23e-04,-4.40e+00,-2.56e-02,
5.23e-04,-4.40e+00,-2.64e-02,
5.23e-04,-4.40e+00,-2.64e-02,
5.24e-04,-4.20e+00,-2.64e-02,
5.24e-04,-4.20e+00,-2.64e-02,
5.24e-04,-4.40e+00,-2.64e-02,
5.24e-04,-4.20e+00,-2.64e-02,
5.24e-04,-4.20e+00,-2.64e-02,
5.25e-04,-4.20e+00,-2.64e-02,
5.25e-04,-4.20e+00,-2.64e-02,
5.25e-04,-4.00e+00,-2.72e-02,
5.25e-04,-4.00e+00,-2.72e-02,
5.25e-04,-4.00e+00,-2.72e-02,
5.26e-04,-4.00e+00,-2.72e-02,
5.26e-04,-3.80e+00,-2.72e-02,
5.26e-04,-3.80e+00,-2.72e-02,
5.26e-04,-3.80e+00,-2.80e-02,
5.26e-04,-3.80e+00,-2.72e-02,
5.27e-04,-3.80e+00,-2.72e-02,
5.27e-04,-3.60e+00,-2.88e-02,
5.27e-04,-3.60e+00,-2.72e-02,
5.27e-04,-3.60e+00,-2.88e-02,
5.27e-04,-3.60e+00,-2.80e-02,
5.28e-04,-3.40e+00,-2.88e-02,
5.28e-04,-3.40e+00,-2.88e-02,
5.28e-04,-3.40e+00,-2.88e-02,
5.28e-04,-3.40e+00,-2.88e-02,
5.28e-04,-3.20e+00,-2.88e-02,
5.29e-04,-3.20e+00,-2.80e-02,
5.29e-04,-3.20e+00,-2.96e-02,
